RX 0001934 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464286228 06.04.2023 12:45:59.190 0031025285 3167820640
RX 0001935 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464288368 06.04.2023 12:45:59.192 0031025285 3167840640
RX 0001936 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464290636 06.04.2023 12:45:59.194 0031025285 3167860640
RX 0001937 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464292776 06.04.2023 12:45:59.196 0031025285 3167880640
RX 0001938 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464293960 06.04.2023 12:45:59.197 0031025285 3167890640
RX 0001939 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464295126 06.04.2023 12:45:59.199 0031025285 3167910640
RX 0001940 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464297008 06.04.2023 12:45:59.200 0031025285 3167920640
RX 0001941 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464299203 06.04.2023 12:45:59.203 0031025285 3167950640
RX 0001942 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464301270 06.04.2023 12:45:59.205 0031025285 3167970640
RX 0001943 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464302564 06.04.2023 12:45:59.206 0031025285 3167980640
RX 0001944 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464303656 06.04.2023 12:45:59.207 0031025285 3167990640
RX 0001945 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464304841 06.04.2023 12:45:59.208 0031025285 3168000640
RX 0001946 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464306062 06.04.2023 12:45:59.210 0031025285 3168020640
RX 0001947 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464308091 06.04.2023 12:45:59.212 0031025285 3168040640
RX 0001948 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464309312 06.04.2023 12:45:59.213 0031025285 3168050640
RX 0001949 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464311268 06.04.2023 12:45:59.215 0031025285 3168070640
RX 0001950 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464313316 06.04.2023 12:45:59.217 0031025285 3168090640
RX 0001951 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464314464 06.04.2023 12:45:59.218 0031025285 3168100640
RX 0001952 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464315648 06.04.2023 12:45:59.219 0031025285 3168110640
RX 0001953 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464316832 06.04.2023 12:45:59.220 0031025285 3168120640
RX 0001954 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464318016 06.04.2023 12:45:59.221 0031025285 3168130640
RX 0001955 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464319164 06.04.2023 12:45:59.223 0031025285 3168150640
RX 0001956 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464320348 06.04.2023 12:45:59.224 0031025285 3168160640
RX 0001957 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464321514 06.04.2023 12:45:59.225 0031025285 3168170640
RX 0001958 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464322698 06.04.2023 12:45:59.226 0031025285 3168180640
RX 0001959 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464323864 06.04.2023 12:45:59.227 0031025285 3168190640
RX 0001960 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464325085 06.04.2023 12:45:59.229 0031025285 3168210640
RX 0001961 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464327225 06.04.2023 12:45:59.231 0031025285 3168230640
RX 0001962 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464329254 06.04.2023 12:45:59.233 0031025285 3168250640
RX 0001963 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464330402 06.04.2023 12:45:59.234 0031025285 3168260640
RX 0001964 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464331568 06.04.2023 12:45:59.235 0031025285 3168270640
RX 0001965 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464332734 06.04.2023 12:45:59.236 0031025285 3168280640
RX 0001966 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464333936 06.04.2023 12:45:59.237 0031025285 3168290640
RX 0001967 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464335929 06.04.2023 12:45:59.239 0031025285 3168310640
RX 0001968 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464337076 06.04.2023 12:45:59.241 0031025285 3168330640
RX 0001969 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464338242 06.04.2023 12:45:59.242 0031025285 3168340640
RX 0001970 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464339445 06.04.2023 12:45:59.243 0031025285 3168350640
RX 0001971 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464340574 06.04.2023 12:45:59.244 0031025285 3168360640
RX 0001972 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464341813 06.04.2023 12:45:59.245 0031025285 3168370640
RX 0001973 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464343806 06.04.2023 12:45:59.247 0031025285 3168390640
RX 0001974 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464344972 06.04.2023 12:45:59.248 0031025285 3168400640
RX 0001975 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464346193 06.04.2023 12:45:59.250 0031025285 3168420640
RX 0001976 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464347322 06.04.2023 12:45:59.251 0031025285 3168430640
RX 0001977 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464348488 06.04.2023 12:45:59.252 0031025285 3168440640
RX 0001978 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464349635 06.04.2023 12:45:59.253 0031025285 3168450640
RX 0001979 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464351738 06.04.2023 12:45:59.255 0031025285 3168470640
RX 0001980 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464353841 06.04.2023 12:45:59.257 0031025285 3168490640
RX 0001981 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464356018 06.04.2023 12:45:59.259 0031025285 3168510640
RX 0001982 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464357183 06.04.2023 12:45:59.261 0031025285 3168530640
RX 0001983 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464359176 06.04.2023 12:45:59.263 0031025285 3168550640
RX 0001984 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464361408 06.04.2023 12:45:59.265 0031025285 3168570640
RX 0001985 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464362445 06.04.2023 12:45:59.266 0031025285 3168580640
RX 0001986 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464363611 06.04.2023 12:45:59.267 0031025285 3168590640
RX 0001987 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464364850 06.04.2023 12:45:59.268 0031025285 3168600640
RX 0001988 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464366016 06.04.2023 12:45:59.269 0031025285 3168610640
RX 0001989 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464367182 06.04.2023 12:45:59.271 0031025285 3168630640
RX 0001990 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464368348 06.04.2023 12:45:59.272 0031025285 3168640640
RX 0001991 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464369495 06.04.2023 12:45:59.273 0031025285 3168650640
RX 0001992 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464370716 06.04.2023 12:45:59.274 0031025285 3168660640
RX 0001993 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464371900 06.04.2023 12:45:59.275 0031025285 3168670640
RX 0001994 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464374095 06.04.2023 12:45:59.278 0031025285 3168700640
RX 0001995 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464376088 06.04.2023 12:45:59.280 0031025285 3168720640
RX 0001996 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464378338 06.04.2023 12:45:59.282 0031025285 3168740640
RX 0001997 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464379430 06.04.2023 12:45:59.283 0031025285 3168750640
RX 0001998 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464380633 06.04.2023 12:45:59.284 0031025285 3168760640
RX 0001999 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464381835 06.04.2023 12:45:59.285 0031025285 3168770640
RX 0002000 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464383773 06.04.2023 12:45:59.287 0031025285 3168790640
RX 0002001 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464384957 06.04.2023 12:45:59.288 0031025285 3168800640
RX 0002002 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464386178 06.04.2023 12:45:59.290 0031025285 3168820640
RX 0002003 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464387381 06.04.2023 12:45:59.291 0031025285 3168830640
RX 0002004 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464388528 06.04.2023 12:45:59.292 0031025285 3168840640
RX 0002005 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464390539 06.04.2023 12:45:59.294 0031025285 3168860640
RX 0002006 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464392495 06.04.2023 12:45:59.296 0031025285 3168880640
RX 0002007 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464394561 06.04.2023 12:45:59.298 0031025285 3168900640
RX 0002008 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464396517 06.04.2023 12:45:59.300 0031025285 3168920640
RX 0002009 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464398584 06.04.2023 12:45:59.302 0031025285 3168940640
RX 0002010 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464399768 06.04.2023 12:45:59.303 0031025285 3168950640
RX 0002011 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464400970 06.04.2023 12:45:59.304 0031025285 3168960640
RX 0002012 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464403073 06.04.2023 12:45:59.307 0031025285 3168990640
RX 0002013 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464404276 06.04.2023 12:45:59.308 0031025285 3169000640
RX 0002014 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464406305 06.04.2023 12:45:59.310 0031025285 3169020640
RX 0002015 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464407490 06.04.2023 12:45:59.311 0031025285 3169030640
RX 0002016 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464408692 06.04.2023 12:45:59.312 0031025285 3169040640
RX 0002017 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464409803 06.04.2023 12:45:59.313 0031025285 3169050640
RX 0002018 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464411006 06.04.2023 12:45:59.314 0031025285 3169060640
RX 0002019 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464412208 06.04.2023 12:45:59.316 0031025285 3169080640
RX 0002020 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464413264 06.04.2023 12:45:59.317 0031025285 3169090640
RX 0002021 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464415367 06.04.2023 12:45:59.319 0031025285 3169110640
RX 0002022 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464416606 06.04.2023 12:45:59.320 0031025285 3169120640
RX 0002023 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464417754 06.04.2023 12:45:59.321 0031025285 3169130640
RX 0002024 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464418938 06.04.2023 12:45:59.322 0031025285 3169140640
RX 0002025 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464420949 06.04.2023 12:45:59.324 0031025285 3169160640
RX 0002026 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464422960 06.04.2023 12:45:59.326 0031025285 3169180640
RX 0002027 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464424108 06.04.2023 12:45:59.328 0031025285 3169200640
RX 0002028 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464425292 06.04.2023 12:45:59.329 0031025285 3169210640
RX 0002029 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464426495 06.04.2023 12:45:59.330 0031025285 3169220640
RX 0002030 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464427642 06.04.2023 12:45:59.331 0031025285 3169230640
RX 0002031 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464428845 06.04.2023 12:45:59.332 0031025285 3169240640
RX 0002032 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464429992 06.04.2023 12:45:59.333 0031025285 3169250640
RX 0002033 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464431195 06.04.2023 12:45:59.335 0031025285 3169270640
RX 0002034 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464432342 06.04.2023 12:45:59.336 0031025285 3169280640
RX 0002035 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464433527 06.04.2023 12:45:59.337 0031025285 3169290640
RX 0002036 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464435501 06.04.2023 12:45:59.339 0031025285 3169310640
RX 0002037 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464437567 06.04.2023 12:45:59.341 0031025285 3169330640
RX 0002038 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464439523 06.04.2023 12:45:59.343 0031025285 3169350640
RX 0002039 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464441571 06.04.2023 12:45:59.345 0031025285 3169370640
RX 0002040 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464443527 06.04.2023 12:45:59.347 0031025285 3169390640
RX 0002041 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464445538 06.04.2023 12:45:59.349 0031025285 3169410640
RX 0002042 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464447531 06.04.2023 12:45:59.351 0031025285 3169430640
RX 0002043 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464449561 06.04.2023 12:45:59.353 0031025285 3169450640
RX 0002044 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464451553 06.04.2023 12:45:59.355 0031025285 3169470640
RX 0002045 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464453564 06.04.2023 12:45:59.357 0031025285 3169490640
RX 0002046 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464455778 06.04.2023 12:45:59.359 0031025285 3169510640
RX 0002047 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464457734 06.04.2023 12:45:59.361 0031025285 3169530640
RX 0002048 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464459745 06.04.2023 12:45:59.363 0031025285 3169550640
RX 0002049 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464460819 06.04.2023 12:45:59.364 0031025285 3169560640
RX 0002050 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464462003 06.04.2023 12:45:59.365 0031025285 3169570640
RX 0002051 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464463114 06.04.2023 12:45:59.367 0031025285 3169590640
RX 0002052 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464464261 06.04.2023 12:45:59.368 0031025285 3169600640
RX 0002053 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464465427 06.04.2023 12:45:59.369 0031025285 3169610640
RX 0002054 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464466556 06.04.2023 12:45:59.370 0031025285 3169620640
RX 0002055 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464468494 06.04.2023 12:45:59.372 0031025285 3169640640
RX 0002056 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464470487 06.04.2023 12:45:59.374 0031025285 3169660640
RX 0002057 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464472516 06.04.2023 12:45:59.376 0031025285 3169680640
RX 0002058 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464474693 06.04.2023 12:45:59.378 0031025285 3169700640
RX 0002059 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464476814 06.04.2023 12:45:59.380 0031025285 3169720640
RX 0002060 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464477961 06.04.2023 12:45:59.381 0031025285 3169730640
RX 0002061 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464479109 06.04.2023 12:45:59.383 0031025285 3169750640
RX 0002062 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464480275 06.04.2023 12:45:59.384 0031025285 3169760640
RX 0002063 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464481422 06.04.2023 12:45:59.385 0031025285 3169770640
RX 0002064 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464482625 06.04.2023 12:45:59.386 0031025285 3169780640
RX 0002065 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464484599 06.04.2023 12:45:59.388 0031025285 3169800640
RX 0002066 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464486573 06.04.2023 12:45:59.390 0031025285 3169820640
RX 0002067 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464488621 06.04.2023 12:45:59.392 0031025285 3169840640
RX 0002068 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464490577 06.04.2023 12:45:59.394 0031025285 3169860640
RX 0002069 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464492607 06.04.2023 12:45:59.396 0031025285 3169880640
RX 0002070 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464494600 06.04.2023 12:45:59.398 0031025285 3169900640
RX 0002071 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464496574 06.04.2023 12:45:59.400 0031025285 3169920640
RX 0002072 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464498640 06.04.2023 12:45:59.402 0031025285 3169940640
RX 0002073 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464500614 06.04.2023 12:45:59.404 0031025285 3169960640
RX 0002074 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464502717 06.04.2023 12:45:59.406 0031025285 3169980640
RX 0002075 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464504784 06.04.2023 12:45:59.408 0031025285 3170000640
RX 0002076 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464505950 06.04.2023 12:45:59.409 0031025285 3170010640
RX 0002077 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464507152 06.04.2023 12:45:59.411 0031025285 3170030640
RX 0002078 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464508355 06.04.2023 12:45:59.412 0031025285 3170040640
RX 0002079 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464510311 06.04.2023 12:45:59.414 0031025285 3170060640
RX 0002080 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464511513 06.04.2023 12:45:59.415 0031025285 3170070640
RX 0002081 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464512716 06.04.2023 12:45:59.416 0031025285 3170080640
RX 0002082 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464513937 06.04.2023 12:45:59.417 0031025285 3170090640
RX 0002083 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464515893 06.04.2023 12:45:59.419 0031025285 3170110640
RX 0002084 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464517059 06.04.2023 12:45:59.421 0031025285 3170130640
RX 0002085 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464519272 06.04.2023 12:45:59.423 0031025285 3170150640
RX 0002086 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464520401 06.04.2023 12:45:59.424 0031025285 3170160640
RX 0002087 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464521585 06.04.2023 12:45:59.425 0031025285 3170170640
RX 0002088 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464522769 06.04.2023 12:45:59.426 0031025285 3170180640
RX 0002089 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464524799 06.04.2023 12:45:59.428 0031025285 3170200640
RX 0002090 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464525965 06.04.2023 12:45:59.429 0031025285 3170210640
RX 0002091 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464527149 06.04.2023 12:45:59.431 0031025285 3170230640
RX 0002092 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464528333 06.04.2023 12:45:59.432 0031025285 3170240640
RX 0002093 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464530326 06.04.2023 12:45:59.434 0031025285 3170260640
RX 0002094 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464532282 06.04.2023 12:45:59.436 0031025285 3170280640
RX 0002095 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464534422 06.04.2023 12:45:59.438 0031025285 3170300640
RX 0002096 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464536562 06.04.2023 12:45:59.440 0031025285 3170320640
RX 0002097 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464538554 06.04.2023 12:45:59.442 0031025285 3170340640
RX 0002098 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464540542 06.04.2023 12:45:59.444 0031025285 3170360640
RX 0002099 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464542609 06.04.2023 12:45:59.446 0031025285 3170380640
RX 0002100 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464544767 06.04.2023 12:45:59.448 0031025285 3170400640
RX 0002101 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464546796 06.04.2023 12:45:59.450 0031025285 3170420640
RX 0002102 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464548991 06.04.2023 12:45:59.452 0031025285 3170440640
RX 0002103 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464551168 06.04.2023 12:45:59.455 0031025285 3170470640
RX 0002104 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464553307 06.04.2023 12:45:59.457 0031025285 3170490640
RX 0002105 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464554455 06.04.2023 12:45:59.458 0031025285 3170500640
RX 0002106 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464555694 06.04.2023 12:45:59.459 0031025285 3170510640
RX 0002107 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464556878 06.04.2023 12:45:59.460 0031025285 3170520640
RX 0002108 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464558008 06.04.2023 12:45:59.461 0031025285 3170530640
RX 0002109 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464559192 06.04.2023 12:45:59.463 0031025285 3170550640
RX 0002110 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464561221 06.04.2023 12:45:59.465 0031025285 3170570640
RX 0002111 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464563269 06.04.2023 12:45:59.467 0031025285 3170590640
RX 0002112 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464565391 06.04.2023 12:45:59.469 0031025285 3170610640
RX 0002113 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464566501 06.04.2023 12:45:59.470 0031025285 3170620640
RX 0002114 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464567594 06.04.2023 12:45:59.471 0031025285 3170630640
RX 0002115 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464568815 06.04.2023 12:45:59.472 0031025285 3170640640
RX 0002116 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464569944 06.04.2023 12:45:59.473 0031025285 3170650640
RX 0002117 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464571110 06.04.2023 12:45:59.475 0031025285 3170670640
RX 0002118 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464572276 06.04.2023 12:45:59.476 0031025285 3170680640
RX 0002119 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464573497 06.04.2023 12:45:59.477 0031025285 3170690640
RX 0002120 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464575600 06.04.2023 12:45:59.479 0031025285 3170710640
RX 0002121 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464577556 06.04.2023 12:45:59.481 0031025285 3170730640
RX 0002122 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464579475 06.04.2023 12:45:59.483 0031025285 3170750640
RX 0002123 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464581486 06.04.2023 12:45:59.485 0031025285 3170770640
RX 0002124 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464583460 06.04.2023 12:45:59.487 0031025285 3170790640
RX 0002125 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464585582 06.04.2023 12:45:59.489 0031025285 3170810640
RX 0002126 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464587593 06.04.2023 12:45:59.491 0031025285 3170830640
RX 0002127 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464589604 06.04.2023 12:45:59.493 0031025285 3170850640
RX 0002128 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464591542 06.04.2023 12:45:59.495 0031025285 3170870640
RX 0002129 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464593553 06.04.2023 12:45:59.497 0031025285 3170890640
RX 0002130 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464595619 06.04.2023 12:45:59.499 0031025285 3170910640
RX 0002131 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464597648 06.04.2023 12:45:59.501 0031025285 3170930640
RX 0002132 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464599641 06.04.2023 12:45:59.503 0031025285 3170950640
RX 0002133 SFF 000004D2 8 HEX   AA  01  33  DD  00  00  00  00 1464601616 06.04.2023 12:45:59.505 0031025285 3170970640
